,angry,disgust,fear,happy,sad,surprise,neutral,frame
1718,0.0,0.0,0.01,0.0,0.02,0.0,0.96,17180
1719,0.0,0.0,0.01,0.0,0.02,0.0,0.97,17190
1720,0.0,0.0,0.04,0.0,0.04,0.0,0.91,17200
1721,0.01,0.0,0.07,0.0,0.04,0.01,0.87,17210
1722,0.01,0.0,0.08,0.0,0.08,0.0,0.83,17220
1723,0.01,0.0,0.06,0.0,0.07,0.01,0.85,17230
1724,0.01,0.0,0.07,0.0,0.05,0.0,0.87,17240
1725,0.01,0.0,0.04,0.0,0.05,0.0,0.9,17250
1726,0.0,0.0,0.03,0.0,0.03,0.0,0.93,17260
1727,0.0,0.0,0.07,0.0,0.05,0.0,0.87,17270
1728,0.0,0.0,0.02,0.0,0.02,0.0,0.95,17280
1729,0.0,0.0,0.03,0.0,0.02,0.0,0.94,17290
1730,0.0,0.0,0.02,0.0,0.03,0.0,0.94,17300
1731,0.01,0.0,0.19,0.01,0.05,0.01,0.73,17310
1732,0.01,0.0,0.16,0.02,0.05,0.01,0.75,17320
1733,0.0,0.0,0.03,0.01,0.02,0.0,0.93,17330
1734,0.0,0.0,0.02,0.01,0.02,0.0,0.95,17340
1735,0.0,0.0,0.04,0.01,0.02,0.0,0.92,17350
1736,0.0,0.0,0.01,0.02,0.01,0.0,0.96,17360
1737,0.0,0.0,0.01,0.01,0.01,0.0,0.96,17370
1738,0.0,0.0,0.02,0.01,0.02,0.0,0.95,17380
1739,0.0,0.0,0.01,0.01,0.01,0.0,0.97,17390
1740,0.01,0.0,0.06,0.0,0.03,0.0,0.91,17400
1741,0.0,0.0,0.02,0.01,0.02,0.0,0.95,17410
1742,0.0,0.0,0.03,0.0,0.02,0.0,0.94,17420
1743,0.0,0.0,0.03,0.0,0.02,0.0,0.94,17430
1744,0.0,0.0,0.03,0.0,0.03,0.0,0.94,17440
1745,0.0,0.0,0.03,0.0,0.02,0.0,0.94,17450
1746,0.0,0.0,0.03,0.0,0.03,0.0,0.94,17460
1747,0.0,0.0,0.03,0.0,0.03,0.0,0.94,17470
1748,0.0,0.0,0.02,0.0,0.02,0.0,0.96,17480
1749,0.0,0.0,0.03,0.0,0.03,0.0,0.94,17490
1750,0.0,0.0,0.02,0.0,0.02,0.0,0.95,17500
1751,0.0,0.0,0.03,0.0,0.03,0.0,0.93,17510
1752,0.0,0.0,0.02,0.0,0.03,0.0,0.94,17520
1753,0.01,0.0,0.03,0.0,0.03,0.0,0.93,17530
1754,0.0,0.0,0.02,0.0,0.02,0.0,0.95,17540
1755,0.0,0.0,0.03,0.0,0.03,0.0,0.93,17550
1756,0.01,0.0,0.08,0.0,0.03,0.01,0.87,17560
1757,0.0,0.0,0.03,0.0,0.03,0.0,0.94,17570
1758,0.0,0.0,0.06,0.0,0.03,0.0,0.91,17580
1759,0.0,0.0,0.03,0.0,0.03,0.0,0.94,17590
1760,0.0,0.0,0.05,0.0,0.04,0.0,0.9,17600
1761,0.01,0.0,0.07,0.0,0.08,0.0,0.84,17610
1762,0.0,0.0,0.02,0.0,0.03,0.0,0.94,17620
1763,0.0,0.0,0.03,0.0,0.04,0.0,0.92,17630
1764,0.0,0.0,0.02,0.0,0.04,0.0,0.94,17640
1765,0.01,0.0,0.04,0.0,0.04,0.0,0.92,17650
1766,0.0,0.0,0.03,0.0,0.03,0.0,0.93,17660
1767,0.0,0.0,0.03,0.0,0.04,0.0,0.92,17670
1768,0.0,0.0,0.03,0.0,0.04,0.0,0.92,17680
1769,0.0,0.0,0.06,0.0,0.06,0.0,0.87,17690
1770,0.01,0.0,0.04,0.0,0.05,0.0,0.9,17700
1771,0.0,0.0,0.05,0.0,0.03,0.0,0.91,17710
1772,0.01,0.0,0.07,0.0,0.06,0.0,0.86,17720
1773,0.01,0.0,0.07,0.0,0.07,0.0,0.84,17730
1774,0.01,0.0,0.06,0.0,0.05,0.0,0.87,17740
1775,0.01,0.0,0.06,0.0,0.07,0.0,0.86,17750
1776,0.01,0.0,0.06,0.0,0.05,0.0,0.89,17760
1777,0.01,0.0,0.07,0.0,0.08,0.0,0.84,17770
1778,0.01,0.0,0.06,0.0,0.09,0.0,0.84,17780
1779,0.01,0.0,0.08,0.0,0.05,0.0,0.86,17790
1780,0.0,0.0,0.05,0.0,0.05,0.0,0.9,17800
1781,0.01,0.0,0.13,0.0,0.09,0.01,0.77,17810
1782,0.01,0.0,0.06,0.0,0.05,0.0,0.88,17820
1783,0.01,0.0,0.09,0.0,0.06,0.0,0.84,17830
1784,0.0,0.0,0.03,0.0,0.05,0.0,0.91,17840
1785,0.0,0.0,0.05,0.0,0.05,0.0,0.89,17850
1786,0.02,0.0,0.1,0.04,0.08,0.01,0.75,17860
1787,0.01,0.0,0.07,0.0,0.04,0.0,0.88,17870
1788,0.01,0.0,0.05,0.3,0.06,0.0,0.58,17880
1789,0.0,0.0,0.02,0.24,0.03,0.0,0.7,17890
1790,0.01,0.0,0.05,0.04,0.04,0.0,0.84,17900
1791,0.0,0.0,0.01,0.03,0.01,0.0,0.94,17910
1792,0.0,0.0,0.02,0.05,0.02,0.0,0.91,17920
1793,0.01,0.0,0.05,0.06,0.04,0.0,0.84,17930
1794,0.01,0.0,0.03,0.02,0.03,0.0,0.92,17940
1795,0.01,0.0,0.05,0.01,0.04,0.0,0.89,17950
1796,0.01,0.0,0.04,0.01,0.03,0.0,0.91,17960
1797,0.01,0.0,0.06,0.02,0.04,0.0,0.88,17970
1798,0.0,0.0,0.02,0.01,0.03,0.0,0.93,17980
1799,0.0,0.0,0.05,0.0,0.04,0.0,0.9,17990
1800,0.02,0.0,0.08,0.01,0.06,0.0,0.83,18000
1801,0.01,0.0,0.06,0.0,0.06,0.0,0.87,18010
1802,0.0,0.0,0.03,0.0,0.02,0.0,0.93,18020
1803,0.0,0.0,0.04,0.0,0.05,0.0,0.89,18030
1804,0.01,0.0,0.05,0.0,0.05,0.0,0.88,18040
1805,0.01,0.0,0.04,0.0,0.04,0.0,0.91,18050
1806,0.01,0.0,0.1,0.0,0.06,0.0,0.82,18060
1807,0.0,0.0,0.04,0.0,0.05,0.0,0.91,18070
1808,0.01,0.0,0.09,0.0,0.06,0.0,0.84,18080
1809,0.0,0.0,0.05,0.0,0.05,0.0,0.9,18090
1810,0.01,0.0,0.08,0.0,0.08,0.0,0.83,18100
1811,0.0,0.0,0.05,0.0,0.05,0.0,0.89,18110
1812,0.0,0.0,0.05,0.0,0.07,0.0,0.87,18120
1813,0.0,0.0,0.05,0.0,0.05,0.0,0.9,18130
1814,0.0,0.0,0.03,0.0,0.04,0.0,0.93,18140
1815,0.0,0.0,0.05,0.0,0.06,0.0,0.88,18150
1816,0.0,0.0,0.03,0.0,0.04,0.0,0.93,18160
1817,0.01,0.0,0.1,0.0,0.07,0.0,0.82,18170
1818,0.01,0.0,0.13,0.0,0.09,0.01,0.77,18180
1819,0.0,0.0,0.06,0.0,0.07,0.0,0.86,18190
1820,0.0,0.0,0.05,0.0,0.05,0.01,0.88,18200
1821,0.0,0.0,0.03,0.0,0.04,0.0,0.92,18210
1822,0.0,0.0,0.03,0.0,0.03,0.0,0.93,18220
1823,0.0,0.0,0.03,0.0,0.05,0.0,0.91,18230
1824,0.0,0.0,0.06,0.0,0.04,0.01,0.89,18240
1825,0.0,0.0,0.04,0.0,0.05,0.0,0.9,18250
1826,0.01,0.0,0.07,0.0,0.05,0.0,0.87,18260
1827,0.0,0.0,0.03,0.0,0.04,0.0,0.92,18270
1828,0.01,0.0,0.07,0.0,0.07,0.0,0.85,18280
1829,0.01,0.0,0.05,0.0,0.04,0.0,0.9,18290
1830,0.01,0.0,0.06,0.0,0.05,0.0,0.88,18300
1831,0.01,0.0,0.06,0.0,0.05,0.0,0.89,18310
1832,0.01,0.0,0.07,0.0,0.06,0.01,0.86,18320
1833,0.0,0.0,0.04,0.0,0.05,0.0,0.9,18330
1834,0.0,0.0,0.04,0.0,0.05,0.0,0.91,18340
1835,0.01,0.0,0.07,0.0,0.06,0.0,0.86,18350
1836,0.01,0.0,0.06,0.0,0.08,0.0,0.86,18360
1837,0.0,0.0,0.07,0.0,0.07,0.01,0.85,18370
1838,0.0,0.0,0.02,0.0,0.03,0.0,0.95,18380
1839,0.01,0.0,0.06,0.0,0.06,0.0,0.88,18390
1840,0.01,0.0,0.07,0.0,0.08,0.0,0.84,18400
1841,0.0,0.0,0.05,0.0,0.06,0.0,0.88,18410
1842,0.0,0.0,0.03,0.0,0.07,0.0,0.9,18420
1843,0.0,0.0,0.04,0.0,0.05,0.0,0.9,18430
1844,0.0,0.0,0.05,0.0,0.06,0.0,0.89,18440
1845,0.0,0.0,0.03,0.0,0.04,0.0,0.92,18450
1846,0.01,0.0,0.12,0.0,0.06,0.01,0.81,18460
1847,0.01,0.0,0.04,0.0,0.04,0.0,0.91,18470
1848,0.01,0.0,0.06,0.0,0.06,0.0,0.88,18480
1849,0.01,0.0,0.05,0.0,0.05,0.0,0.89,18490
1850,0.01,0.0,0.07,0.0,0.07,0.0,0.85,18500
1851,0.0,0.0,0.05,0.0,0.04,0.0,0.9,18510
1852,0.01,0.0,0.07,0.0,0.04,0.0,0.88,18520
1853,0.01,0.0,0.13,0.0,0.08,0.01,0.78,18530
1854,0.01,0.0,0.05,0.0,0.06,0.0,0.88,18540
1855,0.01,0.0,0.1,0.0,0.07,0.01,0.8,18550
1856,0.0,0.0,0.03,0.0,0.04,0.0,0.92,18560
1857,0.01,0.0,0.17,0.0,0.09,0.01,0.72,18570
1858,0.01,0.0,0.07,0.0,0.05,0.0,0.86,18580
1859,0.01,0.0,0.08,0.0,0.07,0.01,0.84,18590
1860,0.01,0.0,0.09,0.0,0.08,0.0,0.81,18600
1861,0.01,0.0,0.07,0.0,0.07,0.0,0.85,18610
1862,0.01,0.0,0.08,0.0,0.07,0.01,0.84,18620
1863,0.0,0.0,0.05,0.0,0.05,0.01,0.89,18630
1864,0.01,0.0,0.07,0.0,0.05,0.01,0.85,18640
1865,0.0,0.0,0.03,0.0,0.03,0.0,0.93,18650
1866,0.0,0.0,0.07,0.0,0.05,0.0,0.88,18660
1867,0.0,0.0,0.03,0.0,0.04,0.0,0.92,18670
1868,0.01,0.0,0.1,0.0,0.05,0.01,0.83,18680
1869,0.01,0.0,0.07,0.0,0.05,0.0,0.87,18690
1870,0.01,0.0,0.06,0.0,0.05,0.0,0.88,18700
1871,0.0,0.0,0.07,0.0,0.05,0.0,0.87,18710
1872,0.01,0.0,0.07,0.0,0.06,0.0,0.86,18720
1873,0.01,0.0,0.12,0.0,0.1,0.01,0.76,18730
1874,0.01,0.0,0.06,0.0,0.06,0.0,0.87,18740
1875,0.01,0.0,0.11,0.0,0.06,0.01,0.81,18750
1876,0.0,0.0,0.02,0.0,0.03,0.0,0.95,18760
1877,0.01,0.0,0.06,0.0,0.07,0.01,0.86,18770
1878,0.0,0.0,0.08,0.0,0.05,0.0,0.86,18780
1879,0.01,0.0,0.09,0.0,0.09,0.0,0.81,18790
1880,0.01,0.0,0.07,0.0,0.06,0.01,0.85,18800
1881,0.0,0.0,0.03,0.0,0.03,0.0,0.94,18810
1882,0.0,0.0,0.06,0.0,0.05,0.01,0.89,18820
1883,0.0,0.0,0.03,0.0,0.02,0.0,0.94,18830
1884,0.0,0.0,0.04,0.0,0.04,0.01,0.92,18840
1885,0.0,0.0,0.03,0.0,0.04,0.0,0.93,18850
1886,0.0,0.0,0.07,0.0,0.05,0.0,0.88,18860
1887,0.0,0.0,0.05,0.0,0.05,0.0,0.89,18870
1888,0.0,0.0,0.05,0.0,0.05,0.01,0.88,18880
1889,0.01,0.0,0.08,0.0,0.06,0.0,0.85,18890
1890,0.0,0.0,0.04,0.0,0.03,0.0,0.92,18900
1891,0.0,0.0,0.04,0.0,0.03,0.0,0.92,18910
1892,0.01,0.0,0.04,0.0,0.04,0.0,0.92,18920
1893,0.0,0.0,0.05,0.0,0.04,0.0,0.9,18930
1894,0.01,0.0,0.05,0.0,0.05,0.0,0.89,18940
1895,0.0,0.0,0.05,0.0,0.08,0.0,0.87,18950
1896,0.01,0.0,0.11,0.0,0.05,0.01,0.82,18960
1897,0.0,0.0,0.06,0.0,0.06,0.0,0.87,18970
1898,0.01,0.0,0.12,0.0,0.06,0.01,0.81,18980
1899,0.0,0.0,0.04,0.0,0.07,0.0,0.88,18990
1900,0.01,0.0,0.07,0.0,0.07,0.01,0.86,19000
1901,0.01,0.0,0.05,0.0,0.05,0.0,0.88,19010
1902,0.0,0.0,0.06,0.0,0.05,0.0,0.89,19020
1903,0.01,0.0,0.07,0.0,0.05,0.0,0.87,19030
1904,0.0,0.0,0.06,0.0,0.04,0.0,0.89,19040
1905,0.01,0.0,0.09,0.0,0.08,0.0,0.82,19050
1906,0.0,0.0,0.02,0.0,0.02,0.0,0.95,19060
1907,0.0,0.0,0.03,0.0,0.03,0.0,0.93,19070
1908,0.0,0.0,0.04,0.0,0.03,0.0,0.92,19080
1909,0.0,0.0,0.04,0.0,0.04,0.0,0.91,19090
1910,0.0,0.0,0.03,0.0,0.04,0.0,0.92,19100
1911,0.01,0.0,0.07,0.0,0.05,0.01,0.86,19110
1912,0.01,0.0,0.07,0.0,0.05,0.01,0.87,19120
1913,0.01,0.0,0.05,0.0,0.04,0.01,0.9,19130
1914,0.01,0.0,0.07,0.0,0.04,0.0,0.88,19140
1915,0.0,0.0,0.03,0.0,0.04,0.0,0.93,19150
1916,0.01,0.0,0.08,0.0,0.06,0.01,0.84,19160
1917,0.01,0.0,0.04,0.0,0.04,0.0,0.9,19170
1918,0.0,0.0,0.05,0.0,0.05,0.0,0.89,19180
1919,0.01,0.0,0.1,0.0,0.08,0.0,0.8,19190
1920,0.01,0.0,0.04,0.0,0.07,0.0,0.89,19200
1921,0.0,0.0,0.06,0.0,0.05,0.0,0.88,19210
1922,0.0,0.0,0.04,0.0,0.05,0.0,0.91,19220
1923,0.01,0.0,0.11,0.0,0.06,0.01,0.82,19230
1924,0.0,0.0,0.05,0.0,0.04,0.0,0.9,19240
1925,0.01,0.0,0.08,0.0,0.06,0.01,0.83,19250
1926,0.01,0.0,0.04,0.0,0.04,0.0,0.9,19260
1927,0.01,0.0,0.08,0.0,0.06,0.0,0.85,19270
1928,0.01,0.0,0.08,0.0,0.06,0.0,0.84,19280
1929,0.01,0.0,0.05,0.0,0.05,0.01,0.89,19290
1930,0.01,0.0,0.1,0.0,0.08,0.01,0.81,19300
1931,0.01,0.0,0.06,0.0,0.06,0.0,0.86,19310
1932,0.01,0.0,0.09,0.0,0.06,0.01,0.84,19320
1933,0.01,0.0,0.06,0.0,0.05,0.0,0.88,19330
1934,0.01,0.0,0.07,0.0,0.05,0.0,0.87,19340
1935,0.01,0.0,0.07,0.0,0.06,0.0,0.86,19350
1936,0.01,0.0,0.08,0.0,0.07,0.0,0.84,19360
1937,0.01,0.0,0.07,0.0,0.08,0.01,0.84,19370
1938,0.01,0.0,0.11,0.0,0.08,0.0,0.8,19380
1939,0.01,0.0,0.14,0.0,0.1,0.01,0.74,19390
1940,0.01,0.0,0.06,0.0,0.05,0.0,0.88,19400
1941,0.01,0.0,0.07,0.0,0.06,0.0,0.86,19410
1942,0.01,0.0,0.09,0.0,0.07,0.0,0.83,19420
1943,0.01,0.0,0.08,0.0,0.05,0.01,0.86,19430
1944,0.01,0.0,0.11,0.0,0.08,0.01,0.79,19440
1945,0.0,0.0,0.09,0.0,0.06,0.0,0.85,19450
1946,0.01,0.0,0.17,0.0,0.08,0.01,0.73,19460
1947,0.01,0.0,0.06,0.0,0.05,0.01,0.88,19470
1948,0.01,0.0,0.13,0.0,0.09,0.01,0.76,19480
1949,0.01,0.0,0.09,0.0,0.06,0.01,0.84,19490
1950,0.01,0.0,0.1,0.0,0.07,0.01,0.81,19500
1951,0.01,0.0,0.09,0.0,0.08,0.01,0.82,19510
1952,0.01,0.0,0.1,0.0,0.07,0.01,0.81,19520
1953,0.01,0.0,0.1,0.0,0.1,0.0,0.79,19530
1954,0.01,0.0,0.06,0.0,0.06,0.0,0.87,19540
1955,0.01,0.0,0.08,0.0,0.06,0.01,0.85,19550
1956,0.01,0.0,0.03,0.01,0.04,0.0,0.92,19560
1957,0.01,0.0,0.06,0.0,0.05,0.0,0.88,19570
1958,0.01,0.0,0.04,0.0,0.04,0.0,0.9,19580
1959,0.01,0.0,0.06,0.01,0.03,0.01,0.89,19590
1960,0.01,0.0,0.04,0.0,0.03,0.0,0.92,19600
1961,0.0,0.0,0.02,0.0,0.02,0.0,0.96,19610
1962,0.01,0.0,0.08,0.0,0.05,0.0,0.86,19620
1963,0.0,0.0,0.03,0.0,0.02,0.0,0.94,19630
1964,0.01,0.0,0.1,0.0,0.06,0.0,0.82,19640
1965,0.01,0.0,0.07,0.0,0.04,0.0,0.88,19650
1966,0.01,0.0,0.07,0.0,0.05,0.0,0.87,19660
1967,0.01,0.0,0.05,0.0,0.02,0.01,0.92,19670
1968,0.01,0.0,0.06,0.0,0.05,0.0,0.88,19680
1969,0.01,0.0,0.06,0.0,0.06,0.0,0.87,19690
1970,0.01,0.0,0.08,0.0,0.04,0.01,0.86,19700
1971,0.01,0.0,0.15,0.0,0.08,0.01,0.75,19710
1972,0.01,0.0,0.09,0.0,0.07,0.01,0.83,19720
1973,0.01,0.0,0.07,0.0,0.04,0.01,0.87,19730
1974,0.01,0.0,0.12,0.0,0.08,0.01,0.78,19740
1975,0.01,0.0,0.12,0.0,0.1,0.0,0.77,19750
1976,0.0,0.0,0.06,0.0,0.05,0.0,0.88,19760
1977,0.01,0.0,0.07,0.0,0.08,0.0,0.84,19770
1978,0.01,0.0,0.06,0.0,0.07,0.0,0.86,19780
1979,0.0,0.0,0.05,0.0,0.03,0.0,0.91,19790
1980,0.01,0.0,0.05,0.0,0.04,0.0,0.9,19800
1981,0.0,0.0,0.05,0.0,0.04,0.01,0.9,19810
1982,0.01,0.0,0.07,0.0,0.05,0.01,0.86,19820
1983,0.01,0.0,0.09,0.0,0.06,0.01,0.83,19830
1984,0.01,0.0,0.1,0.0,0.09,0.0,0.8,19840
1985,0.01,0.0,0.1,0.0,0.06,0.01,0.82,19850
1986,0.01,0.0,0.07,0.0,0.05,0.01,0.87,19860
1987,0.01,0.0,0.07,0.0,0.06,0.0,0.86,19870
1988,0.01,0.0,0.06,0.0,0.06,0.01,0.87,19880
1989,0.01,0.0,0.07,0.0,0.05,0.0,0.88,19890
1990,0.01,0.0,0.08,0.0,0.04,0.0,0.87,19900
1991,0.01,0.0,0.09,0.0,0.07,0.0,0.83,19910
1992,0.01,0.0,0.1,0.0,0.11,0.01,0.77,19920
1993,0.01,0.0,0.07,0.0,0.07,0.0,0.85,19930
1994,0.01,0.0,0.07,0.0,0.08,0.0,0.83,19940
1995,0.01,0.0,0.09,0.0,0.07,0.0,0.83,19950
1996,0.01,0.0,0.05,0.0,0.04,0.01,0.9,19960
1997,0.01,0.0,0.11,0.0,0.08,0.01,0.79,19970
1998,0.01,0.0,0.08,0.0,0.09,0.0,0.82,19980
1999,0.01,0.0,0.12,0.0,0.07,0.01,0.79,19990
2000,0.01,0.0,0.06,0.0,0.07,0.01,0.86,20000
2001,0.01,0.0,0.08,0.0,0.07,0.0,0.84,20010
2002,0.01,0.0,0.06,0.0,0.05,0.01,0.88,20020
2003,0.01,0.0,0.06,0.0,0.06,0.01,0.86,20030
2004,0.02,0.0,0.16,0.0,0.11,0.01,0.7,20040
2005,0.01,0.0,0.07,0.0,0.04,0.01,0.88,20050
2006,0.01,0.0,0.07,0.0,0.05,0.01,0.87,20060
2007,0.01,0.0,0.08,0.0,0.07,0.0,0.84,20070
2008,0.01,0.0,0.09,0.0,0.06,0.01,0.84,20080
2009,0.01,0.0,0.07,0.0,0.09,0.0,0.83,20090
2010,0.0,0.0,0.02,0.0,0.06,0.0,0.91,20100
2011,0.01,0.0,0.06,0.0,0.06,0.0,0.87,20110
2012,0.01,0.0,0.11,0.0,0.11,0.0,0.77,20120
2013,0.01,0.0,0.09,0.0,0.07,0.01,0.82,20130
2014,0.01,0.0,0.07,0.0,0.06,0.0,0.86,20140
2015,0.01,0.0,0.08,0.0,0.06,0.01,0.84,20150
2016,0.01,0.0,0.09,0.0,0.08,0.01,0.81,20160
2017,0.01,0.0,0.06,0.0,0.07,0.01,0.85,20170
2018,0.01,0.0,0.1,0.0,0.09,0.01,0.79,20180
2019,0.01,0.0,0.05,0.0,0.05,0.0,0.89,20190
2020,0.01,0.0,0.11,0.0,0.07,0.01,0.8,20200
2021,0.01,0.0,0.07,0.0,0.06,0.01,0.85,20210
2022,0.01,0.0,0.13,0.0,0.09,0.01,0.76,20220
2023,0.0,0.0,0.03,0.0,0.05,0.0,0.91,20230
2024,0.0,0.0,0.03,0.0,0.03,0.0,0.94,20240
2025,0.0,0.0,0.03,0.0,0.03,0.0,0.94,20250
2026,0.01,0.0,0.05,0.0,0.06,0.0,0.88,20260
2027,0.0,0.0,0.03,0.0,0.03,0.0,0.93,20270
2028,0.0,0.0,0.04,0.0,0.04,0.0,0.91,20280
2029,0.01,0.0,0.03,0.0,0.06,0.0,0.9,20290
2030,0.01,0.0,0.08,0.0,0.06,0.0,0.85,20300
2031,0.0,0.0,0.04,0.0,0.05,0.0,0.9,20310
2032,0.0,0.0,0.04,0.0,0.04,0.0,0.91,20320
2033,0.0,0.0,0.07,0.0,0.05,0.0,0.86,20330
2034,0.0,0.0,0.07,0.0,0.07,0.0,0.85,20340
2035,0.01,0.0,0.07,0.0,0.05,0.01,0.87,20350
2036,0.0,0.0,0.04,0.0,0.04,0.0,0.92,20360
2037,0.01,0.0,0.08,0.0,0.05,0.01,0.85,20370
2038,0.0,0.0,0.03,0.0,0.04,0.0,0.93,20380
2039,0.01,0.0,0.13,0.0,0.08,0.01,0.77,20390
2040,0.0,0.0,0.06,0.0,0.07,0.0,0.86,20400
2041,0.0,0.0,0.06,0.0,0.05,0.0,0.88,20410
2042,0.0,0.0,0.05,0.0,0.06,0.0,0.88,20420
2043,0.01,0.0,0.11,0.0,0.07,0.01,0.81,20430
2044,0.01,0.0,0.08,0.0,0.05,0.01,0.86,20440
2045,0.01,0.0,0.12,0.0,0.06,0.01,0.81,20450
2046,0.01,0.0,0.07,0.0,0.06,0.0,0.86,20460
2047,0.01,0.0,0.12,0.0,0.1,0.01,0.77,20470
2048,0.0,0.0,0.05,0.0,0.05,0.0,0.9,20480
2049,0.0,0.0,0.08,0.0,0.08,0.01,0.83,20490
2050,0.0,0.0,0.03,0.0,0.04,0.0,0.92,20500
2051,0.01,0.0,0.07,0.0,0.07,0.0,0.85,20510
2052,0.01,0.0,0.09,0.0,0.08,0.0,0.81,20520
2053,0.01,0.0,0.08,0.0,0.06,0.01,0.84,20530
2054,0.01,0.0,0.09,0.0,0.05,0.01,0.85,20540
2055,0.0,0.0,0.03,0.02,0.03,0.0,0.92,20550
2056,0.01,0.0,0.07,0.02,0.09,0.0,0.81,20560
2057,0.0,0.0,0.01,0.04,0.02,0.0,0.93,20570
2058,0.0,0.0,0.03,0.04,0.02,0.0,0.91,20580
2059,0.0,0.0,0.01,0.04,0.01,0.0,0.94,20590
2060,0.0,0.0,0.02,0.05,0.01,0.0,0.92,20600
2061,0.0,0.0,0.02,0.04,0.02,0.0,0.93,20610
2062,0.0,0.0,0.02,0.01,0.03,0.0,0.93,20620
2063,0.01,0.0,0.05,0.02,0.04,0.0,0.89,20630
2064,0.01,0.0,0.05,0.04,0.04,0.0,0.86,20640
2065,0.0,0.0,0.02,0.04,0.02,0.0,0.92,20650
2066,0.0,0.0,0.01,0.01,0.02,0.0,0.95,20660
2067,0.0,0.0,0.02,0.01,0.02,0.0,0.95,20670
2068,0.01,0.0,0.03,0.0,0.03,0.0,0.93,20680
2069,0.0,0.0,0.02,0.0,0.02,0.0,0.95,20690
2070,0.01,0.0,0.03,0.0,0.04,0.0,0.91,20700
2071,0.01,0.0,0.02,0.0,0.04,0.0,0.93,20710
2072,0.01,0.0,0.06,0.0,0.03,0.0,0.89,20720
2073,0.01,0.0,0.05,0.0,0.03,0.0,0.91,20730
2074,0.01,0.0,0.09,0.0,0.04,0.0,0.86,20740
2075,0.0,0.0,0.04,0.0,0.03,0.0,0.92,20750
2076,0.01,0.0,0.04,0.0,0.05,0.0,0.9,20760
2077,0.0,0.0,0.05,0.0,0.03,0.0,0.92,20770
2078,0.01,0.0,0.04,0.0,0.03,0.0,0.92,20780
2079,0.01,0.0,0.04,0.0,0.04,0.0,0.92,20790
2080,0.0,0.0,0.03,0.0,0.04,0.0,0.93,20800
2081,0.0,0.0,0.03,0.0,0.04,0.0,0.93,20810
2082,0.01,0.0,0.04,0.0,0.05,0.0,0.9,20820
2083,0.01,0.0,0.05,0.0,0.03,0.0,0.91,20830
2084,0.0,0.0,0.02,0.0,0.02,0.0,0.96,20840
2085,0.01,0.0,0.03,0.03,0.04,0.0,0.89,20850
2086,0.01,0.0,0.03,0.0,0.03,0.0,0.93,20860
2087,0.0,0.0,0.03,0.02,0.03,0.0,0.92,20870
2088,0.01,0.0,0.02,0.01,0.02,0.0,0.94,20880
2089,0.0,0.0,0.01,0.01,0.02,0.0,0.95,20890
2090,0.01,0.0,0.04,0.01,0.03,0.0,0.92,20900
2091,0.0,0.0,0.02,0.02,0.02,0.0,0.94,20910
2092,0.01,0.0,0.07,0.0,0.05,0.0,0.87,20920
2093,0.0,0.0,0.02,0.0,0.02,0.0,0.95,20930
2094,0.01,0.0,0.09,0.0,0.04,0.0,0.85,20940
2095,0.01,0.0,0.04,0.0,0.03,0.0,0.92,20950
2096,0.01,0.0,0.07,0.0,0.04,0.0,0.88,20960
2097,0.0,0.0,0.03,0.0,0.03,0.0,0.93,20970
2098,0.01,0.0,0.05,0.0,0.04,0.0,0.9,20980
2099,0.01,0.0,0.05,0.0,0.03,0.01,0.9,20990
2100,0.01,0.0,0.05,0.0,0.05,0.01,0.88,21000
2101,0.01,0.0,0.06,0.0,0.04,0.0,0.89,21010
2102,0.0,0.0,0.04,0.0,0.04,0.0,0.92,21020
2103,0.01,0.0,0.08,0.0,0.05,0.0,0.86,21030
2104,0.0,0.0,0.04,0.0,0.03,0.0,0.92,21040
2105,0.01,0.0,0.08,0.0,0.04,0.01,0.86,21050
2106,0.01,0.0,0.06,0.0,0.07,0.0,0.85,21060
2107,0.0,0.0,0.07,0.0,0.05,0.0,0.87,21070
2108,0.01,0.0,0.07,0.0,0.07,0.0,0.85,21080
2109,0.01,0.0,0.09,0.0,0.1,0.0,0.81,21090
2110,0.01,0.0,0.08,0.0,0.06,0.01,0.85,21100
2111,0.01,0.0,0.07,0.0,0.04,0.01,0.88,21110
2112,0.01,0.0,0.06,0.0,0.05,0.0,0.88,21120
2113,0.01,0.0,0.11,0.0,0.06,0.01,0.82,21130
2114,0.01,0.0,0.06,0.0,0.06,0.0,0.86,21140
2115,0.01,0.0,0.06,0.0,0.07,0.0,0.86,21150
2116,0.01,0.0,0.12,0.0,0.07,0.01,0.79,21160
2117,0.01,0.0,0.07,0.0,0.05,0.01,0.86,21170
2118,0.0,0.0,0.06,0.0,0.06,0.0,0.88,21180
2119,0.02,0.0,0.11,0.0,0.06,0.01,0.81,21190
2120,0.01,0.0,0.07,0.0,0.06,0.0,0.86,21200
2121,0.01,0.0,0.05,0.0,0.04,0.01,0.89,21210
2122,0.01,0.0,0.07,0.0,0.08,0.0,0.84,21220
2123,0.01,0.0,0.08,0.0,0.05,0.0,0.86,21230
2124,0.01,0.0,0.09,0.0,0.05,0.0,0.84,21240
2125,0.01,0.0,0.11,0.0,0.06,0.0,0.82,21250
2126,0.0,0.0,0.04,0.0,0.03,0.0,0.92,21260
2127,0.01,0.0,0.08,0.0,0.07,0.0,0.85,21270
