normalize,fear,happy
33904,0.18,0.0
33906,0.24,0.0
33908,0.19,0.0
33910,0.15,0.0
33912,0.21,0.0
33914,0.16,0.0
33916,0.29,0.0
33918,0.14,0.0
33920,0.16,0.0
33922,0.19,0.0
33924,0.15,0.01
33925,0.15,0.0
33927,0.13,0.0
33929,0.17,0.0
33931,0.12,0.0
33933,0.19,0.0
33935,0.22,0.0
33937,0.27,0.0
33939,0.22,0.0
33941,0.21,0.0
33943,0.3,0.0
33945,0.2,0.0
33947,0.28,0.0
33949,0.3,0.0
33951,0.15,0.0
33953,0.16,0.0
33955,0.25,0.0
33957,0.26,0.0
33959,0.09,0.0
33961,0.09,0.01
33963,0.06,0.01
33965,0.04,0.01
33967,0.05,0.01
33969,0.04,0.01
33971,0.04,0.01
33973,0.06,0.01
33975,0.04,0.01
33977,0.05,0.0
33979,0.04,0.01
33981,0.05,0.01
33983,0.08,0.0
33985,0.06,0.01
33987,0.04,0.01
33989,0.04,0.01
33991,0.06,0.0
33993,0.07,0.01
33995,0.06,0.0
33997,0.09,0.0
33999,0.12,0.01
34001,0.1,0.01
34003,0.07,0.01
34005,0.08,0.01
34007,0.09,0.01
34009,0.07,0.01
34011,0.1,0.0
34012,0.12,0.0
34014,0.12,0.0
34016,0.13,0.0
34018,0.11,0.0
34020,0.1,0.0
34022,0.07,0.0
34024,0.09,0.0
34026,0.12,0.0
34028,0.09,0.0
34030,0.13,0.0
34032,0.1,0.0
34034,0.09,0.0
34036,0.1,0.0
34038,0.12,0.0
34040,0.15,0.0
34042,0.08,0.0
34044,0.09,0.0
34046,0.11,0.0
34048,0.05,0.0
34050,0.07,0.01
34052,0.17,0.0
34054,0.22,0.0
34056,0.18,0.01
34058,0.17,0.0
34060,0.17,0.01
34062,0.16,0.01
34064,0.21,0.01
34066,0.22,0.01
34068,0.19,0.01
34070,0.18,0.01
34072,0.32,0.01
34074,0.17,0.01
34076,0.24,0.01
34078,0.16,0.01
34080,0.11,0.0
34082,0.14,0.01
34084,0.1,0.01
34086,0.21,0.01
34088,0.14,0.01
34090,0.09,0.01
34092,0.19,0.0
34094,0.05,0.0
34096,0.11,0.01
34098,0.06,0.01
34099,0.07,0.0
34101,0.07,0.01
34103,0.11,0.0
34105,0.07,0.01
34107,0.11,0.01
34109,0.07,0.01
34111,0.13,0.01
34113,0.07,0.02
34115,0.07,0.01
34117,0.09,0.01
34119,0.06,0.01
34121,0.07,0.01
34123,0.07,0.01
34125,0.08,0.01
34127,0.07,0.0
34129,0.1,0.01
34131,0.07,0.01
34133,0.1,0.0
34135,0.13,0.01
34137,0.09,0.0
34139,0.1,0.01
34141,0.07,0.01
34143,0.07,0.0
34145,0.11,0.01
34147,0.07,0.02
34149,0.12,0.01
34151,0.07,0.01
34153,0.07,0.02
34155,0.08,0.01
34157,0.05,0.01
34159,0.08,0.02
34161,0.07,0.01
34163,0.07,0.01
34165,0.05,0.02
34167,0.08,0.01
34169,0.05,0.01
34171,0.08,0.02
34173,0.08,0.01
34175,0.1,0.02
34177,0.08,0.01
34179,0.09,0.01
34181,0.04,0.01
34183,0.08,0.01
34185,0.1,0.01
34187,0.1,0.02
34188,0.07,0.02
34190,0.09,0.01
34192,0.06,0.03
34194,0.09,0.02
34196,0.08,0.01
34198,0.09,0.01
34200,0.05,0.01
34202,0.11,0.01
34204,0.06,0.02
34206,0.08,0.01
34208,0.13,0.01
34210,0.09,0.01
34212,0.1,0.01
34214,0.12,0.02
34216,0.21,0.02
34218,0.26,0.02
34220,0.32,0.02
34222,0.27,0.03
34224,0.31,0.04
34226,0.4,0.02
34228,0.25,0.03
34230,0.22,0.06
34232,0.22,0.06
34234,0.2,0.11
34236,0.19,0.08
34238,0.26,0.05
34240,0.25,0.1
34242,0.18,0.07
34244,0.19,0.11
34246,0.17,0.15
34248,0.27,0.07
34250,0.17,0.13
34252,0.17,0.12
34254,0.26,0.09
34256,0.19,0.13
34258,0.19,0.04
34260,0.14,0.09
34262,0.08,0.07
34264,0.1,0.03
34266,0.04,0.03
34268,0.05,0.04
34270,0.11,0.03
34272,0.08,0.03
34274,0.07,0.05
34275,0.04,0.07
34277,0.06,0.08
34279,0.06,0.1
34281,0.06,0.03
34283,0.09,0.03
34285,0.07,0.03
34287,0.04,0.07
34289,0.04,0.09
34291,0.07,0.04
34293,0.09,0.04
34295,0.07,0.11
34297,0.08,0.05
34299,0.08,0.05
34301,0.08,0.05
34303,0.04,0.03
34305,0.13,0.04
34307,0.08,0.02
34309,0.07,0.04
34311,0.07,0.02
34313,0.05,0.06
34315,0.04,0.05
34317,0.05,0.03
34319,0.07,0.09
34321,0.06,0.05
34323,0.04,0.05
34325,0.1,0.09
34327,0.05,0.06
34329,0.05,0.07
34331,0.05,0.09
34333,0.05,0.04
34335,0.05,0.04
34337,0.03,0.04
34339,0.06,0.05
34341,0.06,0.06
34343,0.04,0.05
34345,0.07,0.04
34347,0.05,0.14
34349,0.06,0.08
34351,0.08,0.04
34353,0.12,0.05
34355,0.05,0.03
34357,0.11,0.02
34359,0.08,0.07
34361,0.07,0.04
34363,0.11,0.04
34364,0.09,0.05
34366,0.06,0.02
34368,0.08,0.03
34370,0.06,0.05
34372,0.08,0.01
34374,0.13,0.02
34376,0.1,0.02
34378,0.04,0.03
34380,0.08,0.02
34382,0.07,0.02
34384,0.09,0.01
34386,0.07,0.02
34388,0.09,0.01
34390,0.09,0.02
34392,0.1,0.03
34394,0.08,0.03
34396,0.07,0.02
34398,0.07,0.03
34400,0.07,0.03
34402,0.08,0.01
34404,0.05,0.02
34406,0.11,0.02
34408,0.14,0.01
34410,0.11,0.04
34412,0.07,0.03
34414,0.11,0.02
34416,0.07,0.02
34418,0.13,0.02
34420,0.05,0.02
34422,0.06,0.03
34424,0.11,0.03
34426,0.12,0.02
34428,0.15,0.01
34430,0.1,0.01
34432,0.11,0.01
34434,0.1,0.03
34436,0.22,0.01
34438,0.14,0.01
34440,0.08,0.03
34442,0.08,0.01
34444,0.08,0.01
34446,0.11,0.02
34448,0.11,0.02
34450,0.15,0.02
34451,0.09,0.04
34453,0.16,0.02
34455,0.11,0.02
34457,0.06,0.03
34459,0.08,0.01
34461,0.09,0.02
34463,0.17,0.02
34465,0.1,0.02
34467,0.05,0.03
34469,0.13,0.03
34471,0.11,0.01
34473,0.08,0.01
34475,0.07,0.01
34477,0.11,0.01
34479,0.1,0.02
34481,0.07,0.01
34483,0.09,0.01
34485,0.1,0.01
34487,0.11,0.01
34489,0.12,0.01
34491,0.08,0.01
34493,0.08,0.01
34495,0.06,0.0
34497,0.13,0.01
34499,0.07,0.01
34501,0.09,0.01
34503,0.12,0.02
34505,0.08,0.01
34507,0.06,0.01
34509,0.08,0.01
34511,0.13,0.01
34513,0.06,0.01
34515,0.1,0.01
34517,0.11,0.01
34519,0.1,0.01
34521,0.11,0.01
34523,0.13,0.01
34525,0.11,0.01
34527,0.11,0.02
34529,0.11,0.01
34531,0.14,0.01
34533,0.12,0.01
34535,0.1,0.01
34537,0.1,0.02
34538,0.11,0.01
34540,0.12,0.01
34542,0.19,0.02
34544,0.16,0.01
34546,0.09,0.01
34548,0.17,0.01
34550,0.1,0.01
34552,0.15,0.01
34554,0.09,0.01
34556,0.1,0.01
34558,0.09,0.01
34560,0.08,0.01
34562,0.08,0.01
34564,0.06,0.01
34566,0.08,0.01
34568,0.06,0.01
34570,0.04,0.01
34572,0.06,0.01
34574,0.07,0.01
34576,0.11,0.0
34578,0.06,0.01
34580,0.19,0.01
34582,0.13,0.01
34584,0.09,0.01
34586,0.2,0.0
34588,0.12,0.01
34590,0.12,0.01
34592,0.12,0.01
34594,0.06,0.01
34596,0.08,0.01
34598,0.1,0.01
34600,0.05,0.01
34602,0.08,0.01
34604,0.06,0.0
34606,0.13,0.01
34608,0.11,0.01
34610,0.11,0.01
34612,0.11,0.01
34614,0.1,0.01
34616,0.09,0.0
34618,0.09,0.01
34620,0.06,0.01
34622,0.1,0.0
34624,0.06,0.02
34626,0.11,0.01
34627,0.11,0.01
34629,0.11,0.01
34631,0.08,0.01
34633,0.08,0.01
34635,0.06,0.01
34637,0.11,0.01
34639,0.11,0.01
34641,0.13,0.02
34643,0.11,0.01
34645,0.1,0.01
34647,0.07,0.01
34649,0.1,0.0
34651,0.06,0.01
34653,0.1,0.02
34655,0.14,0.01
34657,0.05,0.01
34659,0.08,0.01
34661,0.11,0.0
34663,0.15,0.02
34665,0.1,0.01
34667,0.11,0.0
34669,0.09,0.01
34671,0.14,0.01
34673,0.12,0.01
34675,0.06,0.01
34677,0.1,0.01
34679,0.07,0.01
34681,0.11,0.02
34683,0.07,0.01
34685,0.09,0.01
34687,0.1,0.01
34689,0.11,0.01
34691,0.1,0.01
34693,0.07,0.01
34695,0.12,0.01
34697,0.07,0.0
34699,0.07,0.01
34701,0.13,0.01
34703,0.05,0.01
34705,0.1,0.01
34707,0.08,0.01
34709,0.13,0.01
34711,0.1,0.01
34713,0.11,0.0
34714,0.08,0.01
34716,0.07,0.01
34718,0.11,0.01
34720,0.13,0.01
34722,0.07,0.01
34724,0.05,0.01
34726,0.08,0.0
34728,0.05,0.01
34730,0.05,0.01
34732,0.05,0.01
34734,0.07,0.01
34736,0.1,0.01
34738,0.12,0.02
34740,0.09,0.01
34742,0.08,0.01
34744,0.07,0.01
34746,0.09,0.01
34748,0.08,0.0
34750,0.07,0.01
34752,0.08,0.0
34754,0.1,0.0
34756,0.12,0.01
34758,0.17,0.0
34760,0.14,0.0
34762,0.1,0.01
34764,0.08,0.01
34766,0.13,0.0
34768,0.11,0.01
34770,0.13,0.0
34772,0.08,0.0
34774,0.14,0.0
34776,0.09,0.01
34778,0.07,0.01
34780,0.07,0.0
34782,0.09,0.01
34784,0.09,0.01
34786,0.15,0.0
34788,0.08,0.01
34790,0.08,0.0
34792,0.12,0.0
34794,0.09,0.0
34796,0.05,0.0
34798,0.09,0.0
34800,0.1,0.01
34801,0.05,0.01
34803,0.07,0.0
34805,0.06,0.0
34807,0.05,0.01
34809,0.12,0.0
34811,0.05,0.0
34813,0.08,0.0
34815,0.09,0.0
34817,0.09,0.01
34819,0.05,0.0
34821,0.04,0.0
34823,0.03,0.0
34825,0.03,0.0
34827,0.07,0.0
34829,0.05,0.0
34831,0.05,0.01
34833,0.08,0.01
34835,0.1,0.0
34837,0.06,0.01
34839,0.09,0.01
34841,0.06,0.01
34843,0.08,0.01
34845,0.11,0.0
34847,0.08,0.01
34849,0.08,0.01
34851,0.17,0.0
34853,0.09,0.0
34855,0.07,0.01
34857,0.08,0.0
34859,0.07,0.0
34861,0.12,0.0
34863,0.14,0.01
34865,0.14,0.01
34867,0.09,0.01
34869,0.14,0.0
34871,0.1,0.01
34873,0.09,0.01
34875,0.09,0.0
34877,0.06,0.01
34879,0.06,0.0
34881,0.05,0.01
34883,0.07,0.01
34885,0.08,0.01
34887,0.06,0.0
34889,0.07,0.01
34890,0.07,0.01
34892,0.08,0.01
34894,0.08,0.01
34896,0.06,0.01
34898,0.08,0.01
34900,0.05,0.01
34902,0.08,0.01
34904,0.07,0.0
34906,0.06,0.01
34908,0.08,0.01
34910,0.08,0.01
34912,0.13,0.01
34914,0.08,0.0
34916,0.08,0.01
34918,0.11,0.01
34920,0.09,0.0
34922,0.07,0.01
34924,0.1,0.01
34926,0.05,0.0
34928,0.07,0.01
34930,0.07,0.01
34932,0.06,0.01
34934,0.07,0.01
34936,0.06,0.01
34938,0.05,0.01
34940,0.09,0.01
34942,0.06,0.01
34944,0.04,0.01
34946,0.06,0.01
34948,0.05,0.01
34950,0.05,0.01
34952,0.09,0.0
34954,0.12,0.0
34956,0.13,0.01
34958,0.06,0.01
34960,0.08,0.01
34962,0.07,0.02
34964,0.06,0.01
34966,0.06,0.01
34968,0.11,0.01
34970,0.09,0.01
34972,0.1,0.01
34974,0.05,0.01
34976,0.14,0.0
34977,0.13,0.0
34979,0.07,0.01
34981,0.06,0.0
34983,0.05,0.0
34985,0.07,0.01
34987,0.11,0.0
34989,0.08,0.0
34991,0.07,0.01
34993,0.12,0.0
34995,0.07,0.0
34997,0.1,0.0
34999,0.11,0.0
35001,0.12,0.0
35003,0.07,0.01
35005,0.1,0.0
35007,0.09,0.01
35009,0.07,0.0
35011,0.13,0.0
35013,0.08,0.0
35015,0.14,0.0
35017,0.11,0.0
35019,0.07,0.0
35021,0.07,0.0
35023,0.09,0.0
35025,0.07,0.01
35027,0.11,0.0
35029,0.11,0.0
35031,0.1,0.01
35033,0.1,0.0
35035,0.19,0.0
35037,0.14,0.0
35039,0.09,0.0
35041,0.09,0.01
35043,0.08,0.01
35045,0.08,0.0
35047,0.1,0.0
35049,0.07,0.01
35051,0.08,0.0
35053,0.07,0.01
35055,0.08,0.0
35057,0.1,0.0
35059,0.08,0.01
35061,0.09,0.01
35063,0.1,0.0
35065,0.07,0.0
35066,0.09,0.0
35068,0.07,0.0
35070,0.1,0.01
35072,0.05,0.01
35074,0.09,0.0
35076,0.08,0.0
35078,0.1,0.01
35080,0.1,0.01
35082,0.08,0.01
35084,0.07,0.0
35086,0.13,0.0
35088,0.14,0.0
35090,0.09,0.0
35092,0.08,0.0
35094,0.08,0.01
35096,0.11,0.0
35098,0.1,0.0
35100,0.1,0.0
35102,0.13,0.0
35104,0.13,0.0
35106,0.11,0.01
35108,0.14,0.0
35110,0.12,0.0
35112,0.14,0.0
35114,0.09,0.01
35116,0.09,0.0
35118,0.09,0.01
35120,0.11,0.0
35122,0.05,0.0
35124,0.09,0.0
35126,0.1,0.0
35128,0.09,0.0
35130,0.09,0.0
35132,0.11,0.0
35134,0.1,0.0
35136,0.09,0.0
35138,0.09,0.0
35140,0.09,0.0
35142,0.09,0.01
35144,0.11,0.0
35146,0.11,0.0
35148,0.07,0.01
35150,0.09,0.0
35152,0.08,0.0
35153,0.09,0.0
35155,0.1,0.01
35157,0.08,0.01
35159,0.06,0.0
35161,0.08,0.0
35163,0.08,0.0
35165,0.09,0.0
35167,0.05,0.0
35169,0.1,0.01
35171,0.07,0.0
35173,0.08,0.01
35175,0.09,0.01
35177,0.09,0.0
35179,0.08,0.0
35181,0.07,0.01
35183,0.08,0.0
35185,0.07,0.0
35187,0.08,0.0
35189,0.1,0.0
35191,0.07,0.0
35193,0.11,0.0
35195,0.17,0.0
35197,0.1,0.01
35199,0.14,0.0
35201,0.11,0.0
35203,0.07,0.0
35205,0.11,0.0
35207,0.14,0.0
35209,0.06,0.0
35211,0.09,0.0
35213,0.08,0.0
35215,0.08,0.0
35217,0.12,0.0
35219,0.11,0.0
35221,0.09,0.0
35223,0.14,0.0
35225,0.09,0.0
35227,0.07,0.0
35229,0.12,0.0
35231,0.08,0.0
35233,0.1,0.0
35235,0.14,0.0
35237,0.12,0.0
35239,0.12,0.0
35240,0.12,0.0
35242,0.11,0.0
35244,0.12,0.0
35246,0.13,0.0
35248,0.09,0.0
35250,0.09,0.0
35252,0.13,0.0
35254,0.09,0.0
35256,0.1,0.0
35258,0.14,0.0
35260,0.1,0.0
35262,0.1,0.0
35264,0.15,0.0
35266,0.09,0.0
35268,0.09,0.0
35270,0.08,0.0
35272,0.09,0.0
35274,0.08,0.0
35276,0.07,0.0
35278,0.08,0.0
35280,0.1,0.0
35282,0.1,0.0
35284,0.06,0.01
35286,0.1,0.0
35288,0.07,0.0
35290,0.07,0.02
35292,0.09,0.01
35294,0.08,0.0
35296,0.08,0.0
35298,0.1,0.0
35300,0.04,0.0
35302,0.05,0.01
35304,0.07,0.01
35306,0.08,0.01
35308,0.07,0.06
35310,0.12,0.04
35312,0.11,0.07
35314,0.04,0.03
35316,0.07,0.03
35318,0.09,0.04
35320,0.08,0.04
35322,0.07,0.03
35324,0.05,0.04
35326,0.05,0.03
35328,0.14,0.03
35329,0.17,0.01
35331,0.12,0.01
35333,0.12,0.02
35335,0.06,0.06
35337,0.04,0.06
35339,0.06,0.13
35341,0.03,0.22
35343,0.03,0.18
35345,0.07,0.09
35347,0.03,0.27
35349,0.04,0.23
35351,0.02,0.29
35353,0.02,0.37
35355,0.03,0.13
35357,0.02,0.14
35359,0.03,0.14
35361,0.05,0.06
35363,0.03,0.08
35365,0.02,0.15
35367,0.03,0.1
35369,0.03,0.06
35371,0.02,0.11
35373,0.04,0.1
35375,0.03,0.07
35377,0.02,0.2
35379,0.02,0.1
35381,0.03,0.09
35383,0.02,0.16
35385,0.04,0.07
35387,0.03,0.1
35389,0.02,0.1
35391,0.03,0.08
35393,0.03,0.1
35395,0.02,0.14
35397,0.03,0.08
35399,0.02,0.07
35401,0.03,0.09
35403,0.03,0.06
35405,0.06,0.06
35407,0.02,0.1
35409,0.06,0.04
35411,0.02,0.05
35413,0.04,0.06
35415,0.04,0.06
35416,0.04,0.04
35418,0.04,0.03
35420,0.04,0.03
35422,0.02,0.05
35424,0.03,0.04
35426,0.03,0.04
35428,0.02,0.05
35430,0.02,0.04
35432,0.03,0.06
35434,0.02,0.05
35436,0.03,0.02
35438,0.03,0.02
35440,0.05,0.05
35442,0.06,0.05
35444,0.05,0.04
35446,0.03,0.04
35448,0.05,0.03
35450,0.06,0.1
35452,0.07,0.08
35454,0.06,0.03
35456,0.03,0.1
35458,0.02,0.05
35460,0.04,0.04
35462,0.03,0.03
35464,0.05,0.07
35466,0.04,0.02
35468,0.03,0.06
35470,0.04,0.02
35472,0.05,0.03
35474,0.03,0.08
35476,0.07,0.04
35478,0.05,0.04
35480,0.04,0.12
35482,0.04,0.01
35484,0.06,0.02
35486,0.03,0.05
35488,0.03,0.01
35490,0.05,0.03
35492,0.03,0.07
35494,0.04,0.02
35496,0.03,0.03
35498,0.05,0.04
35500,0.05,0.01
35502,0.04,0.03
35504,0.04,0.07
35505,0.06,0.03
35507,0.03,0.03
35509,0.04,0.04
35511,0.03,0.02
35513,0.06,0.03
35515,0.05,0.03
35517,0.05,0.01
35519,0.03,0.03
35521,0.03,0.02
35523,0.05,0.01
35525,0.04,0.02
35527,0.03,0.02
35529,0.04,0.02
35531,0.04,0.02
35533,0.06,0.02
35535,0.06,0.02
35537,0.03,0.02
35539,0.04,0.01
35541,0.05,0.02
35543,0.02,0.03
35545,0.04,0.01
35547,0.04,0.01
35549,0.05,0.01
35551,0.08,0.01
35553,0.04,0.01
35555,0.04,0.01
35557,0.05,0.01
35559,0.05,0.02
35561,0.03,0.02
35563,0.05,0.01
35565,0.07,0.02
35567,0.05,0.01
35569,0.06,0.01
35571,0.07,0.01
35573,0.08,0.02
35575,0.1,0.02
35577,0.06,0.01
35579,0.09,0.02
35581,0.08,0.01
35583,0.04,0.01
35585,0.11,0.02
35587,0.19,0.02
35589,0.09,0.02
35591,0.06,0.01
35592,0.08,0.01
35594,0.04,0.01
35596,0.05,0.01
35598,0.08,0.01
35600,0.05,0.01
35602,0.1,0.02
35604,0.06,0.01
35606,0.04,0.01
35608,0.05,0.01
35610,0.06,0.01
35612,0.07,0.01
35614,0.1,0.01
35616,0.08,0.01
35618,0.04,0.01
35620,0.09,0.01
35622,0.06,0.0
35624,0.05,0.01
35626,0.06,0.01
35628,0.04,0.01
35630,0.05,0.01
35632,0.06,0.01
35634,0.06,0.0
35636,0.09,0.01
35638,0.13,0.01
35640,0.09,0.01
35642,0.06,0.01
35644,0.08,0.0
35646,0.08,0.01
35648,0.06,0.01
35650,0.06,0.0
35652,0.05,0.01
35654,0.07,0.0
35656,0.1,0.0
35658,0.07,0.0
35660,0.07,0.0
35662,0.06,0.0
35664,0.05,0.01
35666,0.08,0.0
35668,0.04,0.0
35670,0.05,0.0
35672,0.07,0.0
35674,0.06,0.0
35676,0.05,0.01
35678,0.07,0.01
35679,0.04,0.01
35681,0.05,0.01
35683,0.07,0.0
35685,0.04,0.0
35687,0.05,0.0
35689,0.06,0.01
35691,0.07,0.01
35693,0.07,0.01
35695,0.07,0.0
35697,0.05,0.01
35699,0.05,0.0
35701,0.11,0.0
35703,0.06,0.0
35705,0.06,0.0
35707,0.08,0.0
35709,0.1,0.0
35711,0.1,0.0
35713,0.11,0.0
35715,0.09,0.01
35717,0.15,0.0
35719,0.16,0.0
35721,0.11,0.01
35723,0.15,0.0
35725,0.08,0.0
35727,0.06,0.0
35729,0.04,0.01
35731,0.08,0.0
35733,0.06,0.0
35735,0.05,0.0
35737,0.08,0.0
35739,0.11,0.0
35741,0.09,0.0
35743,0.09,0.0
35745,0.1,0.0
35747,0.1,0.0
35749,0.12,0.0
35751,0.13,0.01
35753,0.12,0.0
35755,0.09,0.0
35757,0.18,0.0
35759,0.14,0.0
35761,0.12,0.01
35763,0.12,0.0
35765,0.14,0.0
35767,0.09,0.0
35768,0.12,0.0
35770,0.06,0.0
35772,0.08,0.0
35774,0.11,0.0
35776,0.09,0.0
35778,0.08,0.0
35780,0.09,0.0
35782,0.12,0.0
35784,0.1,0.0
35786,0.12,0.0
35788,0.12,0.0
35790,0.1,0.0
35792,0.12,0.0
35794,0.11,0.0
35796,0.12,0.0
35798,0.2,0.0
35800,0.07,0.0
35802,0.11,0.0
35804,0.12,0.0
35806,0.1,0.0
35808,0.09,0.0
35810,0.11,0.0
35812,0.09,0.0
35814,0.14,0.0
35816,0.13,0.0
35818,0.11,0.0
35820,0.11,0.0
35822,0.09,0.0
35824,0.1,0.0
35826,0.09,0.0
35828,0.09,0.0
35830,0.08,0.0
35832,0.15,0.0
35834,0.13,0.0
35836,0.08,0.0
35838,0.06,0.0
35840,0.11,0.0
35842,0.06,0.0
35844,0.08,0.0
35846,0.08,0.0
35848,0.07,0.0
35850,0.09,0.0
35852,0.09,0.0
35854,0.06,0.0
35855,0.12,0.0
35857,0.1,0.0
35859,0.07,0.01
35861,0.08,0.0
35863,0.06,0.0
35865,0.04,0.01
35867,0.06,0.0
35869,0.06,0.01
35871,0.09,0.01
35873,0.11,0.0
35875,0.08,0.0
35877,0.06,0.01
35879,0.07,0.0
35881,0.1,0.01
35883,0.08,0.0
35885,0.09,0.0
35887,0.08,0.0
35889,0.07,0.0
35891,0.1,0.0
35893,0.08,0.0
35895,0.09,0.0
35897,0.07,0.0
35899,0.05,0.0
35901,0.11,0.0
35903,0.08,0.0
35905,0.04,0.0
35907,0.06,0.0
35909,0.11,0.0
35911,0.09,0.0
35913,0.1,0.0
35915,0.07,0.0
35917,0.08,0.0
35919,0.12,0.0
35921,0.11,0.0
35923,0.12,0.0
35925,0.15,0.0
35927,0.11,0.0
35929,0.13,0.0
35931,0.1,0.0
35933,0.09,0.0
35935,0.09,0.0
35937,0.13,0.0
35939,0.09,0.0
35941,0.11,0.0
35942,0.09,0.0
35944,0.11,0.0
35946,0.08,0.0
35948,0.08,0.0
35950,0.08,0.0
35952,0.07,0.0
35954,0.06,0.0
35956,0.07,0.0
35958,0.1,0.0
35960,0.07,0.0
35962,0.08,0.0
35964,0.09,0.0
35966,0.07,0.0
35968,0.08,0.0
35970,0.08,0.0
35972,0.06,0.0
35974,0.06,0.0
35976,0.11,0.0
35978,0.1,0.0
35980,0.06,0.0
35982,0.06,0.0
35984,0.06,0.0
35986,0.04,0.0
35988,0.06,0.0
35990,0.08,0.0
35992,0.08,0.0
35994,0.07,0.0
35996,0.06,0.0
35998,0.08,0.0
36000,0.11,0.0
36002,0.06,0.0
36004,0.05,0.0
36006,0.1,0.0
36008,0.09,0.0
36010,0.1,0.0
36012,0.08,0.01
36014,0.11,0.01
36016,0.06,0.0
36018,0.06,0.0
36020,0.06,0.0
36022,0.08,0.0
36024,0.07,0.01
36026,0.08,0.01
36028,0.08,0.0
36030,0.1,0.0
36031,0.1,0.01
36033,0.07,0.0
36035,0.08,0.0
36037,0.11,0.0
36039,0.1,0.0
36041,0.07,0.0
36043,0.06,0.01
36045,0.07,0.0
36047,0.08,0.0
36049,0.07,0.0
36051,0.08,0.0
36053,0.06,0.0
36055,0.07,0.0
36057,0.07,0.0
36059,0.05,0.01
36061,0.07,0.0
36063,0.08,0.0
36065,0.07,0.0
36067,0.09,0.0
36069,0.07,0.0
36071,0.07,0.0
36073,0.09,0.0
36075,0.08,0.0
36077,0.08,0.0
36079,0.07,0.0
36081,0.08,0.0
36083,0.04,0.01
36085,0.11,0.01
36087,0.07,0.0
36089,0.07,0.0
36091,0.09,0.0
36093,0.07,0.0
36095,0.08,0.0
36097,0.12,0.0
36099,0.1,0.0
36101,0.1,0.0
36103,0.09,0.0
36105,0.08,0.0
36107,0.07,0.01
36109,0.1,0.0
36111,0.06,0.01
36113,0.07,0.0
36115,0.05,0.0
36117,0.06,0.0
36118,0.07,0.01
36120,0.09,0.0
36122,0.09,0.01
36124,0.07,0.0
36126,0.09,0.0
36128,0.07,0.0
36130,0.07,0.0
36132,0.13,0.0
36134,0.12,0.0
36136,0.08,0.0
36138,0.09,0.0
36140,0.1,0.0
36142,0.12,0.0
36144,0.08,0.0
36146,0.08,0.0
36148,0.1,0.0
36150,0.07,0.0
36152,0.06,0.0
36154,0.11,0.0
36156,0.08,0.0
36158,0.11,0.0
36160,0.17,0.0
36162,0.09,0.0
36164,0.08,0.0
36166,0.1,0.0
36168,0.06,0.0
36170,0.05,0.0
36172,0.11,0.0
36174,0.07,0.0
36176,0.08,0.0
36178,0.09,0.0
36180,0.09,0.0
36182,0.09,0.0
36184,0.06,0.0
36186,0.06,0.0
36188,0.07,0.0
36190,0.07,0.0
36192,0.06,0.0
36194,0.06,0.0
36196,0.1,0.0
36198,0.05,0.0
36200,0.07,0.0
36202,0.08,0.0
36204,0.09,0.0
36206,0.06,0.0
36207,0.12,0.0
36209,0.09,0.0
36211,0.06,0.0
36213,0.09,0.0
36215,0.07,0.0
36217,0.06,0.0
36219,0.05,0.0
36221,0.06,0.0
36223,0.1,0.0
36225,0.08,0.01
36227,0.06,0.0
36229,0.08,0.0
36231,0.07,0.0
36233,0.08,0.0
36235,0.07,0.0
36237,0.1,0.01
36239,0.11,0.0
36241,0.08,0.0
36243,0.07,0.0
36245,0.08,0.0
36247,0.09,0.0
36249,0.11,0.0
36251,0.05,0.0
36253,0.09,0.0
36255,0.1,0.0
36257,0.13,0.0
36259,0.12,0.0
36261,0.1,0.0
36263,0.08,0.0
36265,0.09,0.0
36267,0.06,0.0
36269,0.09,0.0
36271,0.11,0.0
36273,0.1,0.0
36275,0.09,0.0
36277,0.07,0.0
36279,0.07,0.0
36281,0.07,0.0
36283,0.07,0.0
36285,0.09,0.0
36287,0.12,0.0
36289,0.07,0.0
36291,0.1,0.0
36293,0.09,0.0
36294,0.09,0.0
36296,0.13,0.0
36298,0.1,0.0
36300,0.09,0.0
36302,0.07,0.0
36304,0.14,0.0
36306,0.08,0.0
36308,0.09,0.0
36310,0.07,0.0
36312,0.09,0.0
36314,0.12,0.0
36316,0.08,0.0
36318,0.1,0.0
36320,0.12,0.0
36322,0.08,0.0
36324,0.12,0.0
36326,0.06,0.0
36328,0.08,0.0
36330,0.05,0.0
36332,0.11,0.0
36334,0.05,0.0
36336,0.09,0.01
36338,0.11,0.0
36340,0.07,0.0
36342,0.09,0.0
36344,0.07,0.0
36346,0.04,0.0
36348,0.08,0.0
36350,0.07,0.0
36352,0.08,0.0
36354,0.07,0.0
36356,0.07,0.0
36358,0.06,0.0
36360,0.07,0.0
36362,0.1,0.0
36364,0.1,0.0
36366,0.05,0.0
36368,0.07,0.0
36370,0.06,0.01
36372,0.06,0.0
36374,0.09,0.0
36376,0.12,0.0
36378,0.17,0.0
36380,0.09,0.0
36381,0.1,0.01
36383,0.12,0.0
36385,0.07,0.0
36387,0.09,0.0
36389,0.13,0.0
36391,0.1,0.0
36393,0.08,0.0
36395,0.1,0.0
36397,0.09,0.0
36399,0.11,0.0
36401,0.09,0.0
36403,0.07,0.0
36405,0.13,0.0
36407,0.14,0.0
36409,0.07,0.01
36411,0.1,0.0
36413,0.11,0.0
36415,0.07,0.01
